sample_ship	sample_program	sample_stationid	Haul	Region	Detail_Location	Comment	object_date	object_time	object_lat	object_lon	sample_bottomdepth	object_depth_min	object_depth_max	sample	sample_tot_vol	acq_sub_part	object_annotation_hierarchy	object_annotation_category	object_annotation_person_name	Number	sample_id	object_id	object_area	object_major	object_minor	object_area_exc	process_particle_pixel_size_mm
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	200	500	54_n3	76	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Aetideidae>Chiridius obtusifrons	Chiridius obtusifrons	Astrid Cornils	1	54_n3_gr	NA	45524.66667	349.9833333	165.9166667	44402.83333	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	0	50	127_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIIstage	CIIIstage<Calanus	Astrid Cornils	14	127_n5_gr	NA	6154.010331	146.8266529	53.14690083	5975.332645	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	50	200	39_n4	35	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIIstage	CIIIstage<Calanus	Astrid Cornils	2	39_n4_gr	NA	7512.59375	164.45	57.1	7385.625	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	0	50	39_n5	13	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIIstage	CIIIstage<Calanus	Astrid Cornils	7	39_n5_gr	NA	5973.694215	145.331405	52.24049587	5854.454545	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	0	50	44_n5	12.5	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIIstage	CIIIstage<Calanus	Astrid Cornils	25	44_n5_gr	NA	6321.059633	149.806422	53.3162844	6209.972477	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	0	50	44_n5	12.5	16	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIIstage	CIIIstage<Calanus	Astrid Cornils	9	44_n5_kl	NA	7096.666667	153.3166667	59.45	6883.666667	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	50	200	54_n4	40	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIIstage	CIIIstage<Calanus	Astrid Cornils	6	54_n4_gr	NA	6884.642857	151.5660714	57.43928571	6691.25	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	50	200	54_n4	40	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIIstage	CIIIstage<Calanus	Astrid Cornils	1	54_n4_kl	NA	6884.642857	151.5660714	57.43928571	6691.25	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	0	50	54_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIIstage	CIIIstage<Calanus	Astrid Cornils	6	54_n5_gr	NA	6051.107143	142.6960317	53.75595238	5893.087302	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	0	50	54_n5	12	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIIstage	CIIIstage<Calanus	Astrid Cornils	1	54_n5_kl	NA	5917	139.2	54.1	5731	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	50	200	39_n4	35	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>CIIIstage	CIIIstage<Calanus hyperboreus	Astrid Cornils	1	39_n4_gr	NA	15949	227.25	88.3	15138.5	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	0	50	44_n5	12.5	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>CIIIstage	CIIIstage<Calanus hyperboreus	Astrid Cornils	1	44_n5_gr	NA	14272.45455	224.7272727	79.79090909	13684.09091	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	0	50	54_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>CIIIstage	CIIIstage<Calanus hyperboreus	Astrid Cornils	2	54_n5_gr	NA	12709.06897	214.9482759	74.61724138	12203.31034	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	0	50	127_n5	12	16	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIstage	CIIstage<Calanus	Astrid Cornils	10	127_n5_kl	NA	4161.473684	102.4	52.22105263	3984	0.0106
Polarstern	PS78	PS78_035	2	Fram Strait	35	NA	20110628	41900	78.8335	3.997833	2393.5	0	50	35_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIstage	CIIstage<Calanus	Astrid Cornils	1	35_500_n5	NA	2973.513514	109.0621622	34.58918919	2951.135135	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	50	200	39_n4	35	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIstage	CIIstage<Calanus	Astrid Cornils	1	39_n4_gr	NA	2367	93.3	32.3	2360	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	0	50	39_n5	13	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIstage	CIIstage<Calanus	Astrid Cornils	4	39_n5_gr	NA	3158.022727	101.3795455	40.09772727	3140.454545	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	0	50	39_n5	13	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIstage	CIIstage<Calanus	Astrid Cornils	6	39_n5_kl	NA	4119.666667	96.18333333	55.41666667	4054.833333	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	0	50	44_n5	12.5	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIstage	CIIstage<Calanus	Astrid Cornils	44	44_n5_gr	NA	3413.257669	107.8969325	40.19325153	3368.302658	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	0	50	44_n5	12.5	16	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIstage	CIIstage<Calanus	Astrid Cornils	23	44_n5_kl	NA	4288.075758	102.6666667	53.44090909	4150.787879	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	500	1000	54_n2	134	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIstage	CIIstage<Calanus	Astrid Cornils	1	54_n2_kl	NA	4480	120.3	47.4	4279	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	50	200	54_n4	40	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIstage	CIIstage<Calanus	Astrid Cornils	3	54_n4_gr	NA	3904.574468	113.5340426	43.71276596	3831.212766	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	50	200	54_n4	40	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIstage	CIIstage<Calanus	Astrid Cornils	3	54_n4_kl	NA	4568.5	114.31	51.2	4479.1	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	0	50	54_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIstage	CIIstage<Calanus	Astrid Cornils	9	54_n5_gr	NA	3487.191781	108.8082192	40.56849315	3434.993151	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	0	50	54_n5	12	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIIstage	CIIstage<Calanus	Astrid Cornils	10	54_n5_kl	NA	4094.774194	96.81935484	54.50645161	4001.709677	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	50	200	54_n4	40	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>CIIstage	CIIstage<Calanus hyperboreus	Astrid Cornils	1	54_n4_gr	NA	6852.25	137.025	63.2875	6680.25	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	0	50	54_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>CIIstage	CIIstage<Calanus hyperboreus	Astrid Cornils	1	54_n5_gr	NA	6852.25	137.025	63.2875	6680.25	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	500	900	127_n1	110	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIstage	CIstage<Calanus	Astrid Cornils	1	127_n1_kl	NA	1918	73.3	33.3	1918	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	0	50	127_n5	12	16	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIstage	CIstage<Calanus	Astrid Cornils	14	127_n5_kl	NA	2082.871287	66.56435644	40.36237624	2061.158416	0.0106
Polarstern	PS78	PS78_035	2	Fram Strait	35	NA	20110628	41900	78.8335	3.997833	2393.5	0	50	35_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIstage	CIstage<Calanus	Astrid Cornils	1	35_500_n5	NA	1878.235294	84.68823529	28.22352941	1874.823529	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	200	500	39_n3	71	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIstage	CIstage<Calanus	Astrid Cornils	1	39_n3_kl	NA	1930	61.4	40	1930	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	0	50	39_n5	13	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIstage	CIstage<Calanus	Astrid Cornils	1	39_n5_kl	NA	2007.909091	68.30909091	38.06818182	1993.954545	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	0	50	44_n5	12.5	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIstage	CIstage<Calanus	Astrid Cornils	12	44_n5_gr	NA	1764.086957	76.93695652	28.9	1744.76087	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	0	50	44_n5	12.5	16	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIstage	CIstage<Calanus	Astrid Cornils	18	44_n5_kl	NA	2479.352113	71.9	44.24507042	2446.84507	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	1000	1500	54_n1	140	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIstage	CIstage<Calanus	Astrid Cornils	1	54_n1_kl	NA	2366.5	76.3	39.75	2305.5	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	50	200	54_n4	40	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIstage	CIstage<Calanus	Astrid Cornils	5	54_n4_kl	NA	2367.8	75.736	40.116	2305.4	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	0	50	54_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIstage	CIstage<Calanus	Astrid Cornils	2	54_n5_gr	NA	1739.75	75.755	28.925	1728.45	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	0	50	54_n5	12	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIstage	CIstage<Calanus	Astrid Cornils	11	54_n5_kl	NA	2200.928571	67.70238095	41.51190476	2187.357143	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	500	900	127_n1	110	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Metridinidae>Metridia>Metridia longa>CIstage	CIstage<Metridia longa	Astrid Cornils	1	127_n1_kl	NA	1691.477778	66.16444444	32.75333333	1675.055556	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	100	200	127_n3	26	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIVstage	CIVstage<Calanus	Astrid Cornils	1	127_n3_gr	NA	12838	213.0666667	76.7	12605.33333	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	0	50	127_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIVstage	CIVstage<Calanus	Astrid Cornils	10	127_n5_gr	NA	12666.29159	210.3844365	76.07155635	12323.76923	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	0	50	127_n5	12	16	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIVstage	CIVstage<Calanus	Astrid Cornils	1	127_n5_kl	NA	12666.29159	210.3844365	76.07155635	12323.76923	0.0106
Polarstern	PS78	PS78_035	2	Fram Strait	35	NA	20110628	41900	78.8335	3.997833	2393.5	0	50	35_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIVstage	CIVstage<Calanus	Astrid Cornils	2	35_500_n5	NA	11557.26154	205.1630769	71.09538462	11379.95385	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	0	50	39_n5	13	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIVstage	CIVstage<Calanus	Astrid Cornils	9	39_n5_gr	NA	13496.16667	213.8510417	80.25729167	13070.91667	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	1000	1500	44_n1	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIVstage	CIVstage<Calanus	Astrid Cornils	1	44_n1_kl	NA	17998.57143	258.3285714	88.5	17838	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	0	50	44_n5	12.5	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIVstage	CIVstage<Calanus	Astrid Cornils	19	44_n5_gr	NA	14401.49714	222.2451429	82.35314286	14039.27429	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	50	200	54_n4	40	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIVstage	CIVstage<Calanus	Astrid Cornils	1	54_n4_gr	NA	15200.37255	229.9313725	83.90980392	14774.94118	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	0	50	54_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIVstage	CIVstage<Calanus	Astrid Cornils	14	54_n5_gr	NA	13418.76103	215.6091912	79.07830882	13110.3125	0.0106
Polarstern	PS78	PS78_075	5	Fram Strait	75	NA	20110704	4700	78.8335	-3.894833	2006.5	1000	1500	75_n1	133	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>CIVstage	CIVstage<Calanus	Astrid Cornils	1	75_n1_gr	NA	19213	190.6	128.4	18722	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	200	500	39_n3	71	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>CIVstage	CIVstage<Calanus hyperboreus	Astrid Cornils	1	39_n3_gr	NA	27549.33333	280.8333333	125.6666667	27124.66667	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	0	50	39_n5	13	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>CIVstage	CIVstage<Calanus hyperboreus	Astrid Cornils	2	39_n5_gr	NA	34037.13043	324.1913043	132.5391304	32234.82609	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	1000	1500	44_n1	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>CIVstage	CIVstage<Calanus hyperboreus	Astrid Cornils	1	44_n1_gr	NA	40948.2	371.8	140.44	40157.6	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	500	1000	44_n2	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>CIVstage	CIVstage<Calanus hyperboreus	Astrid Cornils	1	44_n2_gr	NA	44289.66667	393.0555556	143.5333333	43366.88889	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	50	200	44_n4	37.5	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>CIVstage	CIVstage<Calanus hyperboreus	Astrid Cornils	1	44_n4_gr	NA	24504.75	288.25	108.35	23716.25	0.0106
Polarstern	PS78	PS78_044	4	Fram Strait	44	NA	20110629	210000	78.835	0.078833	2631.2	0	50	44_n5	12.5	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>CIVstage	CIVstage<Calanus hyperboreus	Astrid Cornils	4	44_n5_gr	NA	34456.54167	331.9333333	131.6875	31501.04167	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	1000	1500	54_n1	140	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>CIVstage	CIVstage<Calanus hyperboreus	Astrid Cornils	1	54_n1_gr	NA	43084.66667	378.0833333	144.7666667	41107.33333	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	200	500	54_n3	76	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>CIVstage	CIVstage<Calanus hyperboreus	Astrid Cornils	1	54_n3_gr	NA	42528	377.3692308	143.1461538	40922.07692	0.0106
Polarstern	PS78	PS78_054	5	Fram Strait	54	NA	20110701	184700	78.832167	-1.982333	2715.2	0	50	54_n5	12	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>CIVstage	CIVstage<Calanus hyperboreus	Astrid Cornils	3	54_n5_gr	NA	25888	301.9428571	109.5428571	24562.28571	0.0106
Polarstern	PS78	PS78_071	5	Fram Strait	71	NA	20110704	93400	78.8335	-5.329333	721.5	0	50	71_n5	14	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>CIVstage	CIVstage<Calanus hyperboreus	Astrid Cornils	1	71_n5_gr	NA	36434.46154	332.4923077	139.2846154	34186.30769	0.0106
Polarstern	PS78	PS78_075	5	Fram Strait	75	NA	20110704	4700	78.8335	-3.894833	2006.5	0	50	75_n5	8	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Calanidae>Calanus>Calanus hyperboreus>CIVstage	CIVstage<Calanus hyperboreus	Astrid Cornils	2	75_n5_gr	NA	34013.4	332.28	129.02	30276.4	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	500	900	127_n1	110	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Metridinidae>Metridia>Metridia longa>CIVstage	CIVstage<Metridia longa	Astrid Cornils	3	127_n1_gr	NA	8795.363636	180.4545455	62.2	8618.909091	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	500	900	127_n1	110	8	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Metridinidae>Metridia>Metridia longa>CIVstage	CIVstage<Metridia longa	Astrid Cornils	36	127_n1_kl	NA	8795.363636	180.4545455	62.2	8618.909091	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	200	500	127_n2	82	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Metridinidae>Metridia>Metridia longa>CIVstage	CIVstage<Metridia longa	Astrid Cornils	2	127_n2_gr	NA	8442.789474	175.9105263	60.44736842	8257.578947	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	200	500	127_n2	82	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Metridinidae>Metridia>Metridia longa>CIVstage	CIVstage<Metridia longa	Astrid Cornils	6	127_n2_kl	NA	8442.789474	175.9105263	60.44736842	8257.578947	0.0106
Polarstern	PS78	PS78_127	7	Fram Strait	127	NA	20110710	132500	78.825	8.007667	1026.7	100	200	127_n3	26	4	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Metridinidae>Metridia>Metridia longa>CIVstage	CIVstage<Metridia longa	Astrid Cornils	1	127_n3_kl	NA	8442.789474	175.9105263	60.44736842	8257.578947	0.0106
Polarstern	PS78	PS78_039	5	Fram Strait	39	NA	20110629	41200	78.838	1.7895	2558	500	1000	39_n2	125	2	living>Eukaryota>Opisthokonta>Holozoa>Metazoa>Arthropoda>Crustacea>Maxillopoda>Copepoda>Calanoida>Metridinidae>Metridia>Metridia longa>CIVstage	CIVstage<Metridia longa	Astrid Cornils	1	39_n2_gr	NA	8203	172.6666667	60.9	8129.666667	0.0106
