object_id	image name	Area	Mean	StdDev	Min	Max	Major	Minor	Angle	Feret	Slice	FeretX	FeretY	FeretAngle	MinFeret	Length (pixel)	Length (mm)
75_n1_gr_d1_1_16	75_n1_gr_d1_1_16.jpg	148	101.824	23.006	77	205	0	0	0	147.122	1	52	57	177.663	0.418	147.122	1.5594932
75_n1_gr_d1_1_178	75_n1_gr_d1_1_178.jpg	443	131.526	29.644	98	228	0	0	0	239.767	1	151	98	117.848	126.68	442.318	4.6885708
75_n1_gr_d1_1_185	75_n1_gr_d1_1_185.jpg	125	130.696	24.235	101	198	0	0	0	124.615	1	31	180	67.345	0.338	124.615	1.320919
75_n1_gr_d1_1_186	75_n1_gr_d1_1_186.jpg	124	185.96	29.673	136	243	0	0	0	123.004	1	67	23	154.477	0.05	123.004	1.3038424
75_n1_gr_d1_1_195	75_n1_gr_d1_1_195.jpg	111	105.64	31.133	77	205	0	0	0	110.023	1	33	81	11.004	0.007	110.023	1.1662438
75_n1_gr_d1_1_196	75_n1_gr_d1_1_196.jpg	116	179.19	19.61	150	223	0	0	0	115.317	1	39	30	111.894	0.214	115.317	1.2223602
75_n1_gr_d1_1_205	75_n1_gr_d1_1_205.jpg	109	140.679	28.54	102	213	0	0	0	108.245	1	43	30	133.128	0.242	108.245	1.147397
75_n1_gr_d1_1_206	75_n1_gr_d1_1_206.jpg	142	122.246	21.822	104	223	0	0	0	141.45	1	51	141	43.854	0.36	141.45	1.49937
75_n1_gr_d1_1_22	75_n1_gr_d1_1_22.jpg	320	131.909	18.15	110	238	0	0	0	319.64	1	79	112	163.833	0.932	319.64	3.388184
75_n1_gr_d1_1_220	75_n1_gr_d1_1_220.jpg	209	133.722	26.225	97	228	0	0	0	208.677	1	144	140	100.771	0.832	208.677	2.2119762
75_n1_gr_d1_1_240	75_n1_gr_d1_1_240.jpg	147	137.966	33.879	100	255	0	0	0	146.731	1	92	166	55.552	0.133	146.731	1.5553486
75_n1_gr_d1_1_241	75_n1_gr_d1_1_241.jpg	128	120.008	36.292	87	255	0	0	0	127.279	1	86	102	8.13	0.289	127.279	1.3491574
75_n1_gr_d1_1_269	75_n1_gr_d1_1_269.jpg	142	114.254	26.83	88	208	0	0	0	141.485	1	58	198	46.718	0.539	141.485	1.499741
75_n1_gr_d1_1_270	75_n1_gr_d1_1_270.jpg	136	147.463	27.43	107	220	0	0	0	135.915	1	32	31	124.509	0.02	135.915	1.440699
75_n1_gr_d1_1_273	75_n1_gr_d1_1_273.jpg	90	130.4	18.771	112	199	0	0	0	89.202	1	65	42	93.857	0.223	89.202	0.9455412
75_n1_gr_d1_1_274	75_n1_gr_d1_1_274.jpg	130	113.238	27.277	87	233	0	0	0	129.437	1	161	165	78.864	0.308	129.437	1.3720322
75_n1_gr_d1_1_275	75_n1_gr_d1_1_275.jpg	102	134	41.97	83	255	0	0	0	101.178	1	93	110	93.4	0.177	101.178	1.0724868
75_n1_gr_d1_1_285	75_n1_gr_d1_1_285.jpg	114	209.026	31.446	157	255	0	0	0	113.719	1	60	167	23.86	0.278	113.719	1.2054214
75_n1_gr_d1_1_294	75_n1_gr_d1_1_294.jpg	167	106.407	25.116	83	230	0	0	0	166.784	1	97	33	159.283	0.631	166.784	1.7679104
75_n1_gr_d1_1_296	75_n1_gr_d1_1_296.jpg	265	124.14	12.985	108	186	0	0	0	264.367	1	188	372	78.435	0.3	264.367	2.8022902
75_n1_gr_d1_1_297	75_n1_gr_d1_1_297.jpg	58	199.293	13.009	170	225	0	0	0	57.271	1	20	19	114.775	0.225	57.271	0.6070726
75_n1_gr_d1_1_34	75_n1_gr_d1_1_34.jpg	146	148.007	19.86	116	202	0	0	0	145.362	1	67	144	25.684	0.466	145.362	1.5408372
75_n1_gr_d1_1_40	75_n1_gr_d1_1_40.jpg	118	189.534	30.517	149	232	0	0	0	117.644	1	52	39	107.819	0.372	117.644	1.2470264
75_n1_gr_d1_1_46	75_n1_gr_d1_1_46.jpg	186	95.07	25.135	62	176	0	0	0	167.738	1	38	98	140.807	29.899	185.795	1.969427
75_n1_gr_d1_1_59	75_n1_gr_d1_1_59.jpg	121	160.661	33.452	126	255	0	0	0	120.354	1	64	174	61.731	0.486	120.354	1.2757524
75_n1_gr_d1_1_6	75_n1_gr_d1_1_6.jpg	144	139.319	20.419	109	215	0	0	0	143.59	1	46	202	72.575	0.187	143.59	1.522054
75_n1_gr_d1_1_61	75_n1_gr_d1_1_61.jpg	125	143.208	16.62	126	208	0	0	0	124.619	1	40	78	17.272	0.496	124.619	1.3209614
75_n1_gr_d1_1_64	75_n1_gr_d1_1_64.jpg	287	113.383	21.135	87	205	0	0	0	286.754	1	315	415	79.552	0.261	286.754	3.0395924
75_n1_gr_d1_1_67	75_n1_gr_d1_1_67.jpg	536	228.95	21.085	160	255	0	0	0	535.362	1	273	186	115.799	1.876	535.362	5.6748372
75_n1_gr_d1_1_79	75_n1_gr_d1_1_79.jpg	146	122.103	20.74	101	219	0	0	0	145.674	1	46	48	174.485	0.038	145.674	1.5441444
75_n1_gr_d1_1_9	75_n1_gr_d1_1_9.jpg	152	139.191	37.762	97	241	0	0	0	151.42	1	93	43	167.8	0.53	151.42	1.605052
75_n1_gr_d1_1_95	75_n1_gr_d1_1_95.jpg	293	116.372	23.321	84	190	0	0	0	292.181	1	181	192	98.463	0.189	292.181	3.0971186
75_n1_gr_d1_1_99	75_n1_gr_d1_1_99.jpg	68	208.721	25.331	157	240	0	0	0	67.978	1	33	62	26.188	0.223	67.978	0.7205668
75_n1_kl_d4_1_1_11	75_n1_kl_d4_1_1_11.jpg	101	182.337	32.426	135	255	0	0	0	100.08	1	27	69	2.291	0.366	100.08	1.060848
75_n1_kl_d4_1_1_268	75_n1_kl_d4_1_1_268.jpg	56	146.839	21.103	130	226	0	0	0	55.009	1	35	26	178.958	0.04	55.009	0.5830954
75_n1_kl_d4_1_1_303	75_n1_kl_d4_1_1_303.jpg	60	199.45	13.409	177	235	0	0	0	59.203	1	23	42	142.549	0.051	59.203	0.6275518
75_n1_kl_d4_1_1_472	75_n1_kl_d4_1_1_472.jpg	56	196.214	9.721	168	219	0	0	0	55.902	1	35	21	132.825	0.17	55.902	0.5925612
75_n1_kl_d4_1_1_579	75_n1_kl_d4_1_1_579.jpg	82	171.061	18.103	147	237	0	0	0	81.609	1	47	56	17.103	0.146	81.609	0.8650554
75_n1_kl_d4_1_1_609	75_n1_kl_d4_1_1_609.jpg	92	149.489	32.061	112	223	0	0	0	91.482	1	21	229	74.141	0.225	91.482	0.9697092
75_n1_kl_d4_1_1_680	75_n1_kl_d4_1_1_680.jpg	63	142.587	37.369	101	238	0	0	0	62.008	1	27	54	179.076	0.082	62.008	0.6572848
75_n1_kl_d4_1_1_804	75_n1_kl_d4_1_1_804.jpg	66	174.182	31.368	123	227	0	0	0	65.069	1	24	32	92.643	0.162	65.069	0.6897314
75_n1_kl_d4_1_150_1273	75_n1_kl_d4_1_150_1273.jpg	25	201.76	19.654	174	255	0	0	0	24.739	1	14	11	104.036	0.016	24.739	0.2622334
75_n1_kl_d4_1_150_1618	75_n1_kl_d4_1_150_1618.jpg	33	219.485	14.912	184	240	0	0	0	32.985	1	12	14	104.036	0.021	32.985	0.349641
75_n1_kl_d4_1_150_561	75_n1_kl_d4_1_150_561.jpg	40	173.325	23.658	146	222	0	0	0	39.319	1	8	51	82.694	0.133	39.319	0.4167814
75_n1_kl_d4_2_1_1001	75_n1_kl_d4_2_1_1001.jpg	53	158.623	29.895	118	241	0	0	0	52.924	1	12	35	112.203	0.188	52.924	0.5609944
75_n1_kl_d4_2_1_145	75_n1_kl_d4_2_1_145.jpg	92	173.75	36.232	126	240	0	0	0	91.924	1	57	28	104.49	0.016	91.924	0.9743944
75_n1_kl_d4_2_1_168	75_n1_kl_d4_2_1_168.jpg	31	206.161	9.543	192	228	0	0	0	30.15	1	10	27	5.711	0.111	30.15	0.31959
75_n1_kl_d4_2_1_306	75_n1_kl_d4_2_1_306.jpg	40	213.625	13.869	189	233	0	0	0	39.56	1	42	79	69.274	0.156	39.56	0.419336
75_n1_kl_d4_2_1_333	75_n1_kl_d4_2_1_333.jpg	36	184.722	18.801	157	220	0	0	0	35.805	1	34	42	54.09	0.056	35.805	0.379533
75_n1_kl_d4_2_1_34	75_n1_kl_d4_2_1_34.jpg	84	142.869	33.373	107	255	0	0	0	83.295	1	48	36	94.821	0.261	83.295	0.882927
75_n1_kl_d4_2_1_343	75_n1_kl_d4_2_1_343.jpg	37	211.865	12.086	188	230	0	0	0	36.125	1	32	41	48.366	0.084	36.125	0.382925
75_n1_kl_d4_2_1_632	75_n1_kl_d4_2_1_632.jpg	32	181.875	10.788	168	206	0	0	0	31	1	11	23	0	0	31	0.3286
75_n1_kl_d4_2_1_697	75_n1_kl_d4_2_1_697.jpg	134	103.269	26.898	80	230	0	0	0	133.754	1	38	46	154.776	0.523	133.754	1.4177924
75_n1_kl_d4_2_1_761	75_n1_kl_d4_2_1_761.jpg	52	161.365	27.543	130	217	0	0	0	51.971	1	39	50	168.906	0.085	51.971	0.5508926
75_n1_kl_d4_2_1_886	75_n1_kl_d4_2_1_886.jpg	28	171.429	9.994	156	197	0	0	0	27.893	1	13	33	165.466	0.017	27.893	0.2956658
75_n1_kl_d4_2_1_896	75_n1_kl_d4_2_1_896.jpg	35	167.943	25.973	144	255	0	0	0	34.366	1	103	45	8.366	0.08	34.366	0.3642796
75_n1_kl_d4_2_1_9	75_n1_kl_d4_2_1_9.jpg	80	168.275	20.004	141	241	0	0	0	79.076	1	38	61	32.082	0.113	79.076	0.8382056
75_n1_kl_d4_2_1_96	75_n1_kl_d4_2_1_96.jpg	73	220.945	10.131	192	232	0	0	0	72.125	1	38	72	45	5.77E-15	72.125	0.764525
75_n1_kl_d4_2_1_992	75_n1_kl_d4_2_1_992.jpg	134	204.687	28.183	150	255	0	0	0	118.6	1	34	38	126.773	29.084	133.544	1.4155664
75_n2_gr_d1_1_106	75_n2_gr_d1_1_106.jpg	146	113.678	24.178	83	178	0	0	0	145.774	1	40	39	149.036	0.092	145.774	1.5452044
75_n2_gr_d1_1_107	75_n2_gr_d1_1_107.jpg	274	182.091	20.093	142	236	0	0	0	273.386	1	238	322	11.392	0.515	273.386	2.8978916
75_n2_gr_d1_1_112	75_n2_gr_d1_1_112.jpg	109	169.505	28.003	132	235	0	0	0	108.706	1	32	55	129.401	0.188	108.706	1.1522836
75_n2_gr_d1_1_129	75_n2_gr_d1_1_129.jpg	180	90.289	14.945	76	183	0	0	0	179.07	1	56	254	88.4	0.313	179.07	1.898142
75_n2_gr_d1_1_136	75_n2_gr_d1_1_136.jpg	77	135.429	27.344	103	226	0	0	0	76.485	1	39	73	154.44	0.08	76.485	0.810741
75_n2_gr_d1_1_144	75_n2_gr_d1_1_144.jpg	167	126.09	17.961	102	232	0	0	0	166.388	1	141	108	157.751	0.723	166.388	1.7637128
75_n2_gr_d1_1_145	75_n2_gr_d1_1_145.jpg	166	131.831	25.353	103	255	0	0	0	165.711	1	44	47	150.341	0.46	165.711	1.7565366
75_n2_gr_d1_1_155	75_n2_gr_d1_1_155.jpg	213	154.606	29.603	114	255	0	0	0	212.953	1	437	146	13.579	0.295	212.953	2.2573018
75_n2_gr_d1_1_156	75_n2_gr_d1_1_156.jpg	204	147.819	26.999	101	234	0	0	0	203.961	1	117	73	154.44	0.213	203.961	2.1619866
75_n2_gr_d1_1_27	75_n2_gr_d1_1_27.jpg	152	135.237	18.607	111	214	0	0	0	151.819	1	71	202	60.396	0.277	151.819	1.6092814
75_n2_gr_d1_1_31	75_n2_gr_d1_1_31.jpg	79	185.228	15.229	164	227	0	0	0	78.109	1	37	111	71.333	0.228	78.109	0.8279554
75_n2_gr_d1_1_35	75_n2_gr_d1_1_35.jpg	138	150.826	33.817	114	255	0	0	0	137.641	1	72	96	163.54	0.096	137.641	1.4589946
75_n2_gr_d1_1_39	75_n2_gr_d1_1_39.jpg	80	169.3	30.141	126	238	0	0	0	79.831	1	21	109	77.705	0.285	79.831	0.8462086
75_n2_gr_d1_1_42	75_n2_gr_d1_1_42.jpg	146	141.993	31.941	107	255	0	0	0	145.661	1	55	77	144.782	0.553	145.661	1.5440066
75_n2_gr_d1_1_49	75_n2_gr_d1_1_49.jpg	135	181.778	30.58	130	235	0	0	0	134.183	1	74	212	87.01	0.023	134.183	1.4223398
75_n2_gr_d1_1_55	75_n2_gr_d1_1_55.jpg	156	131.058	30.559	91	241	0	0	0	155.724	1	99	122	174.472	0.075	155.724	1.6506744
75_n2_gr_d1_1_64	75_n2_gr_d1_1_64.jpg	105	214.267	15.555	181	243	0	0	0	104.695	1	31	24	155.148	0.271	104.695	1.109767
75_n2_gr_d1_1_73	75_n2_gr_d1_1_73.jpg	151	146.371	42.586	96	255	0	0	0	150.083	1	52	44	150.018	0.048	150.083	1.5908798
75_n2_gr_d1_1_79	75_n2_gr_d1_1_79.jpg	57	196.877	28.831	130	237	0	0	0	56.436	1	37	16	172.875	0.123	56.436	0.5982216
75_n2_gr_d1_1_8	75_n2_gr_d1_1_8.jpg	177	175.367	25.16	138	241	0	0	0	176.918	1	60	102	10.421	0.245	176.918	1.8753308
75_n2_gr_d1_1_81	75_n2_gr_d1_1_81.jpg	114	136.272	33.155	105	228	0	0	0	113.701	1	40	155	50.711	0.418	113.701	1.2052306
75_n2_gr_d1_1_91	75_n2_gr_d1_1_91.jpg	95	128.211	34.358	92	214	0	0	0	94.154	1	34	60	149.349	0.248	94.154	0.9980324
75_n2_gr_d1_1_92	75_n2_gr_d1_1_92.jpg	207	106.217	17.421	90	167	0	0	0	206.01	1	63	82	143.686	0.67	206.01	2.183706
75_n2_gr_d1_1_93	75_n2_gr_d1_1_93.jpg	69	194.652	35.37	133	255	0	0	0	68.118	1	21	26	3.366	0.159	68.118	0.7220508
75_n2_gr_d1_1_99	75_n2_gr_d1_1_99.jpg	181	134.16	28.969	99	229	0	0	0	180.424	1	114	135	137.021	0.067	180.424	1.9124944
75_n2_kl_d2_1_1_1008	75_n2_kl_d2_1_1_1008.jpg	82	169.89	36.182	121	243	0	0	0	81.609	1	46	90	53.973	0.039	81.609	0.8650554
75_n2_kl_d2_1_1_1015	75_n2_kl_d2_1_1_1015.jpg	87	150.138	28.66	110	214	0	0	0	86.493	1	30	115	79.34	0.242	86.493	0.9168258
75_n2_kl_d2_1_1_1025	75_n2_kl_d2_1_1_1025.jpg	21	183.286	16.805	154	223	0	0	0	20.396	1	8	84	168.69	0.068	20.396	0.2161976
75_n2_kl_d2_1_1_1235	75_n2_kl_d2_1_1_1235.jpg	82	216.195	15.588	187	255	0	0	0	81.302	1	65	28	94.939	0.086	81.302	0.8618012
75_n2_kl_d2_1_1_1242	75_n2_kl_d2_1_1_1242.jpg	33	196.364	13.838	175	237	0	0	0	32.696	1	32	49	66.571	0.041	32.696	0.3465776
75_n2_kl_d2_1_1_1349	75_n2_kl_d2_1_1_1349.jpg	50	170.98	23.348	139	234	0	0	0	49.092	1	15	60	56.634	0.114	49.092	0.5203752
75_n2_kl_d2_1_1_176	75_n2_kl_d2_1_1_176.jpg	48	186.583	13.399	168	224	0	0	0	47.434	1	10	55	55.305	0.162	47.434	0.5028004
75_n2_kl_d2_1_1_223	75_n2_kl_d2_1_1_223.jpg	47	176.894	21.747	152	236	0	0	0	46.519	1	21	16	115.463	0.03	46.519	0.4931014
75_n2_kl_d2_1_1_294	75_n2_kl_d2_1_1_294.jpg	86	145.384	39.794	103	255	0	0	0	85.147	1	39	35	139.764	0.351	85.147	0.9025582
75_n2_kl_d2_1_1_346	75_n2_kl_d2_1_1_346.jpg	120	160.567	30.459	112	236	0	0	0	119.101	1	86	143	66.233	0.484	119.101	1.2624706
75_n2_kl_d2_1_1_365	75_n2_kl_d2_1_1_365.jpg	48	180.583	19.077	153	222	0	0	0	47.381	1	15	45	172.725	0.186	47.381	0.5022386
75_n2_kl_d2_1_1_419	75_n2_kl_d2_1_1_419.jpg	48	179.771	18.789	154	218	0	0	0	47.434	1	20	67	71.565	0.054	47.434	0.5028004
75_n2_kl_d2_1_1_425	75_n2_kl_d2_1_1_425.jpg	80	148.938	36.251	111	230	0	0	0	79.624	1	43	32	168.408	0.128	79.624	0.8440144
75_n2_kl_d2_1_1_434	75_n2_kl_d2_1_1_434.jpg	83	142.012	34.697	110	222	0	0	0	82.765	1	48	52	151.887	0.164	82.765	0.877309
75_n2_kl_d2_1_1_493	75_n2_kl_d2_1_1_493.jpg	51	176.784	19.059	154	226	0	0	0	50.249	1	39	50	47.42	0.071	50.249	0.5326394
75_n2_kl_d2_1_1_498	75_n2_kl_d2_1_1_498.jpg	84	147.893	36.755	115	235	0	0	0	83.006	1	35	51	179.31	0.276	83.006	0.8798636
75_n2_kl_d2_1_1_539	75_n2_kl_d2_1_1_539.jpg	42	179.048	34.318	136	255	0	0	0	41.11	1	41	46	161.565	0.047	41.11	0.435766
75_n2_kl_d2_1_1_589	75_n2_kl_d2_1_1_589.jpg	83	143.602	27.928	111	208	0	0	0	82.462	1	45	53	22.834	0.239	82.462	0.8740972
75_n2_kl_d2_1_1_7	75_n2_kl_d2_1_1_7.jpg	68	155.926	38.472	105	234	0	0	0	67	1	33	36	0	0	67	0.7102
75_n2_kl_d2_1_1_733	75_n2_kl_d2_1_1_733.jpg	56	151.643	29.114	107	218	0	0	0	55.444	1	38	45	140.856	0.139	55.444	0.5877064
75_n2_kl_d2_1_1_753	75_n2_kl_d2_1_1_753.jpg	29	201.621	18.084	175	237	0	0	0	28.844	1	11	45	33.69	0.096	28.844	0.3057464
75_n2_kl_d2_1_1_981	75_n2_kl_d2_1_1_981.jpg	69	195.725	18.723	161	221	0	0	0	68.425	1	39	111	63.06	0.072	68.425	0.725305
75_n2_kl_d2_1_1_987	75_n2_kl_d2_1_1_987.jpg	112	121.143	36.384	85	205	0	0	0	111.665	1	39	48	128.82	0.351	111.665	1.183649
75_n2_kl_d2_1_150_1187	75_n2_kl_d2_1_150_1187.jpg	20	187.1	22.226	151	243	0	0	0	19.925	1	34	36	162.474	0.009	19.925	0.211205
75_n2_kl_d2_1_150_144	75_n2_kl_d2_1_150_144.jpg	42	214.714	14.162	185	242	0	0	0	41.304	1	7	69	83.047	0.034	41.304	0.4378224
75_n2_kl_d2_1_150_1474	75_n2_kl_d2_1_150_1474.jpg	35	212.743	14.476	188	240	0	0	0	34.205	1	12	15	164.745	0.146	34.205	0.362573
75_n2_kl_d2_1_150_1619	75_n2_kl_d2_1_150_1619.jpg	23	166.565	21.174	136	205	0	0	0	22.804	1	12	9	105.255	0.097	22.804	0.2417224
75_n2_kl_d2_1_150_2025	75_n2_kl_d2_1_150_2025.jpg	22	204.045	16.126	181	237	0	0	0	21.633	1	25	33	56.31	0.072	21.633	0.2293098
75_n2_kl_d2_1_150_21	75_n2_kl_d2_1_150_21.jpg	42	208.786	12.056	184	227	0	0	0	41.11	1	16	61	71.565	0.047	41.11	0.435766
75_n2_kl_d2_1_150_236	75_n2_kl_d2_1_150_236.jpg	28	215	13.684	197	255	0	0	0	27.295	1	14	33	81.573	0.035	27.295	0.289327
75_n2_kl_d2_1_150_358	75_n2_kl_d2_1_150_358.jpg	43	221.977	17.247	183	255	0	0	0	42.379	1	13	21	109.29	0.155	42.379	0.4492174
75_n2_kl_d2_1_150_453	75_n2_kl_d2_1_150_453.jpg	28	184.607	12.309	172	235	0	0	0	27.019	1	15	17	128.991	0.004	27.019	0.2864014
75_n2_kl_d2_1_150_519	75_n2_kl_d2_1_150_519.jpg	26	192.923	10.729	178	216	0	0	0	25.456	1	12	32	45	1.33E-15	25.456	0.2698336
75_n2_kl_d2_1_150_540	75_n2_kl_d2_1_150_540.jpg	37	199.405	17.514	177	255	0	0	0	36.235	1	14	13	129.401	0.063	36.235	0.384091
75_n2_kl_d2_1_150_570	75_n2_kl_d2_1_150_570.jpg	33	205.394	14.383	188	255	0	0	0	32.573	1	12	17	107.879	0.069	32.573	0.3452738
75_n2_kl_d2_1_150_601	75_n2_kl_d2_1_150_601.jpg	31	221.065	12.143	195	233	0	0	0	30.265	1	11	13	97.595	0.05	30.265	0.320809
75_n2_kl_d2_1_150_915	75_n2_kl_d2_1_150_915.jpg	39	217.256	20.68	165	239	0	0	0	38.328	1	12	9	164.876	0.083	38.328	0.4062768
75_n2_kl_d2_1_150_921	75_n2_kl_d2_1_150_921.jpg	39	220.385	16.951	194	255	0	0	0	38.079	1	18	52	76.329	0.114	38.079	0.4036374
75_n2_kl_d2_1_150_958	75_n2_kl_d2_1_150_958.jpg	27	189.778	12.693	166	215	0	0	0	26.249	1	23	35	130.365	0.062	26.249	0.2782394
75_n2_kl_d2_2_1_1014	75_n2_kl_d2_2_1_1014.jpg	78	128.808	33.45	93	216	0	0	0	77.233	1	44	106	48.674	0.235	77.233	0.8186698
75_n2_kl_d2_2_1_105	75_n2_kl_d2_2_1_105.jpg	78	138.179	34.832	100	215	0	0	0	77.621	1	21	86	51.801	0.269	77.621	0.8227826
75_n2_kl_d2_2_1_1054	75_n2_kl_d2_2_1_1054.jpg	33	157.091	12.709	139	206	0	0	0	32.45	1	15	32	33.69	0.108	32.45	0.34397
75_n2_kl_d2_2_1_1081	75_n2_kl_d2_2_1_1081.jpg	44	162.409	22.86	135	238	0	0	0	43.417	1	16	23	118.926	0.056	43.417	0.4602202
75_n2_kl_d2_2_1_131	75_n2_kl_d2_2_1_131.jpg	66	164.409	30.14	122	242	0	0	0	65.192	1	88	29	94.399	0.115	65.192	0.6910352
75_n2_kl_d2_2_1_177	75_n2_kl_d2_2_1_177.jpg	98	149.908	33.711	98	219	0	0	0	97.693	1	25	126	67.109	0.187	97.693	1.0355458
75_n2_kl_d2_2_1_183	75_n2_kl_d2_2_1_183.jpg	67	193.284	21.229	162	232	0	0	0	66.008	1	44	88	89.132	0.152	66.008	0.6996848
75_n2_kl_d2_2_1_19	75_n2_kl_d2_2_1_19.jpg	53	183.623	20.163	155	228	0	0	0	52.202	1	11	78	69.829	0.155	52.202	0.5533412
75_n2_kl_d2_2_1_205	75_n2_kl_d2_2_1_205.jpg	51	183.765	10.299	167	205	0	0	0	50.01	1	27	22	1.146	0.127	50.01	0.530106
75_n2_kl_d2_2_1_208	75_n2_kl_d2_2_1_208.jpg	47	169.021	22.829	140	225	0	0	0	46.325	1	19	22	147.339	0.13	46.325	0.491045
75_n2_kl_d2_2_1_221	75_n2_kl_d2_2_1_221.jpg	54	195.074	11.65	173	220	0	0	0	53.6	1	16	108	165.964	0.034	53.6	0.56816
75_n2_kl_d2_2_1_251	75_n2_kl_d2_2_1_251.jpg	40	206.65	12.532	181	223	0	0	0	39.294	1	13	30	14.744	0.167	39.294	0.4165164
75_n2_kl_d2_2_1_338	75_n2_kl_d2_2_1_338.jpg	49	177.878	20.249	150	228	0	0	0	48.374	1	28	13	150.255	0.207	48.374	0.5127644
75_n2_kl_d2_2_1_366	75_n2_kl_d2_2_1_366.jpg	80	128.963	41.756	87	228	0	0	0	79.605	1	38	62	26.887	0.157	79.605	0.843813
75_n2_kl_d2_2_1_604	75_n2_kl_d2_2_1_604.jpg	43	199.116	11.987	176	229	0	0	0	42.544	1	23	46	156.448	0.039	42.544	0.4509664
75_n2_kl_d2_2_1_608	75_n2_kl_d2_2_1_608.jpg	65	162.138	30.064	123	219	0	0	0	64.351	1	46	20	147.051	0.057	64.351	0.6821206
75_n2_kl_d2_2_1_633	75_n2_kl_d2_2_1_633.jpg	66	177.848	23.386	141	217	0	0	0	65.437	1	20	46	128.797	0.232	65.437	0.6936322
75_n2_kl_d2_2_1_661	75_n2_kl_d2_2_1_661.jpg	47	178.809	20.538	142	209	0	0	0	46.174	1	40	78	72.35	0.121	46.174	0.4894444
75_n2_kl_d2_2_1_74	75_n2_kl_d2_2_1_74.jpg	63	207.857	29.679	136	238	0	0	0	62.434	1	20	13	148.092	0.1	62.434	0.6618004
75_n2_kl_d2_2_1_751	75_n2_kl_d2_2_1_751.jpg	68	179.721	23.616	153	243	0	0	0	67.357	1	16	18	130.786	0.252	67.357	0.7139842
75_n2_kl_d2_2_1_810	75_n2_kl_d2_2_1_810.jpg	51	166.392	19.074	143	233	0	0	0	50.01	1	25	67	88.854	0.127	50.01	0.530106
75_n2_kl_d2_2_1_875	75_n2_kl_d2_2_1_875.jpg	69	183.203	26.001	123	212	0	0	0	68.884	1	20	95	76.569	0.083	68.884	0.7301704
75_n2_kl_d2_2_1_907	75_n2_kl_d2_2_1_907.jpg	48	166.646	18.628	141	204	0	0	0	47.434	1	20	20	145.305	0.162	47.434	0.5028004
75_n2_kl_d2_2_1_959	75_n2_kl_d2_2_1_959.jpg	67	183.015	17.679	146	221	0	0	0	66.068	1	32	105	87.397	0.118	66.068	0.7003208
75_n2_kl_d2_2_1_971	75_n2_kl_d2_2_1_971.jpg	43	214.884	29.458	153	255	0	0	0	42.048	1	14	20	2.726	0.166	42.048	0.4457088
75_n2_kl_d2_2_1_996	75_n2_kl_d2_2_1_996.jpg	42	158.262	15.334	136	203	0	0	0	41.437	1	20	31	8.326	0.126	41.437	0.4392322
75_n3_gr_d1_1_10	75_n3_gr_d1_1_10.jpg	177	156.678	29.694	118	225	0	0	0	176.57	1	88	146	14.43	0.216	176.57	1.871642
75_n3_gr_d1_1_26	75_n3_gr_d1_1_26.jpg	236	108.792	26.283	70	220	0	0	0	235.478	1	215	148	3.652	0.626	235.478	2.4960668
75_n3_gr_d1_1_68	75_n3_gr_d1_1_68.jpg	317	153.514	27.714	114	225	0	0	0	316.76	1	154	235	31.181	1	316.76	3.357656
75_n3_gr_d1_1_70	75_n3_gr_d1_1_70.jpg	82	194.585	17.098	164	234	0	0	0	81.154	1	59	26	112.457	0.061	81.154	0.8602324
75_n3_gr_d1_1_74	75_n3_gr_d1_1_74.jpg	132	201.159	15.906	159	230	0	0	0	131.015	1	57	55	144.005	0.011	131.015	1.388759
75_n3_gr_d1_1_77	75_n3_gr_d1_1_77.jpg	248	136.073	39.208	93	255	0	0	0	247.164	1	101	154	2.087	0.374	247.164	2.6199384
75_n3_kl_d2_1_1_153	75_n3_kl_d2_1_1_153.jpg	46	161.565	21.954	133	255	0	0	0	45.695	1	47	18	113.199	0.158	45.695	0.484367
75_n3_kl_d2_1_1_169	75_n3_kl_d2_1_1_169.jpg	45	160.667	22.383	133	229	0	0	0	44.407	1	25	20	97.765	0.182	44.407	0.4707142
75_n3_kl_d2_1_1_211	75_n3_kl_d2_1_1_211.jpg	47	153.383	14.387	132	180	0	0	0	46.819	1	16	29	19.983	0.014	46.819	0.4962814
75_n3_kl_d2_1_1_212	75_n3_kl_d2_1_1_212.jpg	48	150.292	25.709	125	243	0	0	0	47.854	1	28	73	63.97	0.025	47.854	0.5072524
75_n3_kl_d2_1_1_265	75_n3_kl_d2_1_1_265.jpg	76	166.737	15.793	133	196	0	0	0	75.313	1	59	23	169.287	0.28	75.313	0.7983178
75_n3_kl_d2_1_1_280	75_n3_kl_d2_1_1_280.jpg	87	140.632	26.373	109	215	0	0	0	86.683	1	26	113	50.618	0.178	86.683	0.9188398
75_n3_kl_d2_1_1_53	75_n3_kl_d2_1_1_53.jpg	63	148.397	17.571	124	194	0	0	0	62.362	1	39	91	74.181	0.197	62.362	0.6610372
75_n3_kl_d2_1_1_567	75_n3_kl_d2_1_1_567.jpg	20	110.55	17.401	99	177	0	0	0	19.723	1	23	20	120.466	0.012	19.723	0.2090638
75_n3_kl_d2_1_1_72	75_n3_kl_d2_1_1_72.jpg	83	135.108	25.88	106	207	0	0	0	82.006	1	47	70	179.301	0.284	82.006	0.8692636
75_n3_kl_d2_1_1_848	75_n3_kl_d2_1_1_848.jpg	44	186.25	17.873	164	235	0	0	0	43.278	1	34	42	40.314	0.14	43.278	0.4587468
